,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
3174,63,0,63.0,0.0,1808.78552971576,0.0
3175,4290,94,4192.0,4.0,12733.3709299219,2.19114219114219
3176,1591,29,1561.0,1.0,1871.06030670806,1.82275298554368
3177,20,1,19.0,0.0,400.080016003201,5.0
3178,122348,2152,0.0,120196.0,6502.33843537415,1.75891718704025
3179,4,0,4.0,0.0,70.658894188306,0.0
3180,233207,7666,0.0,225541.0,4268.61054673915,3.28720835995489
3181,2409,17,2379.0,13.0,6221.9122888579,0.70568700705687
3182,0,0,0.0,0.0,,
3183,212582,5567,0.0,207015.0,6773.14726311094,2.61875417485958
3184,109,0,109.0,0.0,726.569790694574,0.0
3185,2491,32,2423.0,36.0,4000.12846659066,1.28462464873545
3186,248,1,209.0,38.0,820.187187882396,0.403225806451613
3187,581,2,564.0,15.0,884.053560559951,0.344234079173838
3188,4065,86,3956.0,23.0,2384.17820632379,2.11562115621156
3189,3904934,112371,0.0,3792563.0,6975.93663134276,2.87766707452674
3190,63,0,63.0,0.0,1808.78552971576,0.0
3191,4292,94,4192.0,6.0,12739.3072333858,2.1901211556384
3192,1591,29,1561.0,1.0,1871.06030670806,1.82275298554368
3193,20,1,19.0,0.0,400.080016003201,5.0
3194,122432,2152,0.0,120280.0,6506.80272108844,1.75771040250915
3195,4,0,4.0,0.0,70.658894188306,0.0
3196,233671,7666,0.0,226005.0,4277.10358208409,3.28068095741448
3197,2411,17,2380.0,14.0,6227.07784493001,0.705101617586064
3198,0,0,0.0,0.0,,
3199,212640,5569,0.0,207071.0,6774.99522079908,2.61898043641836
3200,109,0,109.0,0.0,726.569790694574,0.0
3201,2491,32,2423.0,36.0,4000.12846659066,1.28462464873545
3202,248,1,209.0,38.0,820.187187882396,0.403225806451613
3203,581,2,564.0,15.0,884.053560559951,0.344234079173838
3204,4065,86,3956.0,23.0,2384.17820632379,2.11562115621156
3205,3908214,112379,0.0,3795835.0,6981.79615986509,2.87545666639544
3206,63,0,63.0,0.0,1808.78552971576,0.0
3207,4293,94,4192.0,7.0,12742.2753851177,2.18961099464244
3208,1592,29,1561.0,2.0,1872.2363345564,1.82160804020101
3209,20,1,19.0,0.0,400.080016003201,5.0
3210,122507,2152,0.0,120355.0,6510.78869047619,1.75663431477385
3211,4,0,4.0,0.0,70.658894188306,0.0
3212,234312,7668,0.0,226644.0,4288.83641754983,3.27255966403769
3213,2411,17,2380.0,14.0,6227.07784493001,0.705101617586064
3214,0,0,0.0,0.0,,
3215,212672,5569,0.0,207103.0,6776.01478366151,2.61858636773999
3216,3,0,3.0,0.0,19.9973336888415,0.0
3217,214,9,182.0,23.0,343.64813000819,4.20560747663551
3218,71,1,70.0,0.0,234.811654595363,1.40845070422535
3219,250,1,236.0,13.0,380.401704199635,0.4
3220,951,48,766.0,137.0,557.77453240195,5.04731861198738
3221,1034708,43366,0.0,991342.0,1848.44543849996,4.19113411706491
3222,13,0,13.0,0.0,373.241458512776,0.0
3223,805,0,692.0,113.0,2389.36214419281,0.0
3224,357,25,329.0,3.0,419.841941857183,7.00280112044818
3225,13,1,12.0,0.0,260.05201040208,7.69230769230769
3226,43388,791,0.0,42597.0,2305.90986394558,1.82308472388679
3227,2,0,2.0,0.0,,
3228,74355,3040,0.0,71315.0,1360.99061007084,4.08849438504472
3229,707,6,695.0,6.0,1826.0240714913,0.848656294200849
3230,0,0,0.0,0.0,,
3231,60912,2041,0.0,58871.0,1940.73790862168,3.35073548726031
3232,3,0,3.0,0.0,19.9973336888415,0.0
3233,214,9,182.0,23.0,343.64813000819,4.20560747663551
3234,71,1,70.0,0.0,234.811654595363,1.40845070422535
3235,253,1,236.0,16.0,384.96652465003,0.395256916996047
3236,972,48,766.0,158.0,570.091320183696,4.93827160493827
3237,1053330,43826,0.0,1009504.0,1881.71255439715,4.16070936933345
3238,13,0,13.0,0.0,373.241458512776,0.0
3239,814,0,702.0,112.0,2416.07550978006,0.0
3240,359,25,329.0,5.0,422.193997553862,6.96378830083565
3241,13,1,12.0,0.0,260.05201040208,7.69230769230769
3242,43902,802,0.0,43100.0,2333.22704081633,1.82679604573824
3243,2,0,2.0,0.0,,
3244,75187,3079,0.0,72108.0,1376.21950103417,4.09512282708447
3245,711,6,695.0,10.0,1836.35518363552,0.843881856540084
3246,0,0,0.0,0.0,,
3247,61356,2063,0.0,59293.0,1954.88434333779,3.36234435100072
3248,3,0,3.0,0.0,19.9973336888415,0.0
3249,214,9,182.0,23.0,343.64813000819,4.20560747663551
3250,71,1,70.0,0.0,234.811654595363,1.40845070422535
3251,253,1,236.0,16.0,384.96652465003,0.395256916996047
3252,986,48,766.0,172.0,578.302512038194,4.86815415821501
3253,1073300,44304,0.0,1028996.0,1917.38779360168,4.12783005683406
3254,14,0,13.0,1.0,401.952339936836,0.0
3255,842,1,712.0,129.0,2499.18375827372,0.118764845605701
3256,361,25,329.0,7.0,424.546053250541,6.92520775623269
3257,13,1,12.0,0.0,260.05201040208,7.69230769230769
3258,44693,810,0.0,43883.0,2375.26573129252,1.81236435235943
3259,2,0,2.0,0.0,,
3260,76448,3143,0.0,73305.0,1399.30078890048,4.11129133528673
3261,716,6,695.0,15.0,1849.2690738158,0.837988826815642
3262,0,0,0.0,0.0,,
3263,62284,2108,0.0,60176.0,1984.45166634805,3.38449682101342
3264,3,0,3.0,0.0,19.9973336888415,0.0
3265,220,9,188.0,23.0,353.283124307485,4.09090909090909
3266,71,1,70.0,0.0,234.811654595363,1.40845070422535
3267,253,1,236.0,16.0,384.96652465003,0.395256916996047
3268,1003,48,766.0,189.0,588.27324500437,4.78564307078764
3269,1104143,44773,0.0,1059370.0,1972.4870125694,4.05500012226677
3270,14,0,13.0,1.0,401.952339936836,0.0
3271,864,1,719.0,144.0,2564.48309637589,0.115740740740741
3272,363,25,329.0,9.0,426.89810894722,6.8870523415978
3273,13,1,12.0,0.0,260.05201040208,7.69230769230769
3274,45241,825,0.0,44416.0,2404.38988095238,1.82356711832188
3275,2,0,2.0,0.0,,
3276,77660,3188,0.0,74472.0,1421.48518294804,4.1050733968581
3277,716,6,695.0,15.0,1849.2690738158,0.837988826815642
3278,0,0,0.0,0.0,,
3279,63151,2142,0.0,61009.0,2012.07544765182,3.39187027917214
3280,3,0,3.0,0.0,19.9973336888415,0.0
3281,222,9,189.0,24.0,356.494789073916,4.05405405405405
3282,71,1,70.0,0.0,234.811654595363,1.40845070422535
3283,253,1,236.0,16.0,384.96652465003,0.395256916996047
3284,1003,48,813.0,142.0,588.27324500437,4.78564307078764
3285,1128683,45053,0.0,1083630.0,2016.3262899895,3.99164335778956
3286,15,0,13.0,2.0,430.663221360896,0.0
3287,876,1,729.0,146.0,2600.10091715888,0.114155251141553
3288,363,25,329.0,9.0,426.89810894722,6.8870523415978
3289,13,1,12.0,0.0,260.05201040208,7.69230769230769
3290,45848,836,0.0,45012.0,2436.64965986395,1.82341650671785
3291,2,0,2.0,0.0,,
3292,79017,3244,0.0,75773.0,1446.32365054088,4.10544566359138
3293,716,6,695.0,15.0,1849.2690738158,0.837988826815642
3294,0,0,0.0,0.0,,
3295,63948,2171,0.0,61777.0,2037.46893519404,3.3949458935385
3296,3,0,3.0,0.0,19.9973336888415,0.0
3297,222,9,189.0,24.0,356.494789073916,4.05405405405405
3298,71,1,70.0,0.0,234.811654595363,1.40845070422535
3299,254,1,240.0,13.0,386.488131466829,0.393700787401575
3300,1003,48,815.0,140.0,588.27324500437,4.78564307078764
3301,1152981,45449,0.0,1107532.0,2059.7332485369,3.94186894666955
3302,15,0,13.0,2.0,430.663221360896,0.0
3303,887,1,742.0,144.0,2632.75058620997,0.112739571589628
3304,363,25,329.0,9.0,426.89810894722,6.8870523415978
3305,13,1,12.0,0.0,260.05201040208,7.69230769230769
3306,46359,846,0.0,45513.0,2463.80739795918,1.82488837119006
3307,2,0,2.0,0.0,,
3308,80135,3280,0.0,76855.0,1466.78747277287,4.0930929057216
3309,720,6,695.0,19.0,1859.60018596002,0.833333333333333
3310,0,0,0.0,0.0,,
3311,64881,2191,0.0,62690.0,2067.19556490155,3.37695164994374
3312,3,0,3.0,0.0,19.9973336888415,0.0
3313,222,9,189.0,24.0,356.494789073916,4.05405405405405
3314,71,1,70.0,0.0,234.811654595363,1.40845070422535
3315,254,1,240.0,13.0,386.488131466829,0.393700787401575
3316,1003,48,816.0,139.0,588.27324500437,4.78564307078764
3317,1174979,45592,0.0,1129387.0,2099.03139135219,3.88023956172834
3318,15,0,13.0,2.0,430.663221360896,0.0
3319,902,1,754.0,147.0,2677.27286218871,0.110864745011086
3320,363,25,329.0,9.0,426.89810894722,6.8870523415978
3321,13,1,12.0,0.0,260.05201040208,7.69230769230769
3322,46831,855,0.0,45976.0,2488.89243197279,1.82571373662745
3323,2,0,2.0,0.0,,
3324,81294,3280,0.0,78014.0,1488.00175717973,4.03473811105371
3325,720,6,695.0,19.0,1859.60018596002,0.833333333333333
3326,0,0,0.0,0.0,,
3327,66214,2207,0.0,64007.0,2109.66673038935,3.33313196604948
3328,3,0,3.0,0.0,19.9973336888415,0.0
3329,223,9,189.0,25.0,358.100621457132,4.03587443946188
3330,71,1,70.0,0.0,234.811654595363,1.40845070422535
3331,257,2,240.0,15.0,391.052951917225,0.778210116731518
3332,1046,48,816.0,182.0,613.493334271755,4.58891013384321
3333,1194402,45783,0.0,1148619.0,2133.72944698913,3.83313155872144
3334,15,0,13.0,2.0,430.663221360896,0.0
3335,907,1,768.0,138.0,2692.1136208483,0.110253583241455
3336,363,25,329.0,9.0,426.89810894722,6.8870523415978
3337,13,1,12.0,0.0,260.05201040208,7.69230769230769
3338,47162,869,0.0,46293.0,2506.48384353741,1.84258513209788
3339,3,0,2.0,0.0,,
3340,82011,3286,0.0,78725.0,1501.12569326231,4.00677957834925
3341,720,6,695.0,19.0,1859.60018596002,0.833333333333333
3342,0,0,0.0,0.0,,
3343,67106,2209,0.0,64897.0,2138.08704517938,3.29180699192323
3344,3,0,3.0,0.0,19.9973336888415,0.0
3345,223,9,189.0,25.0,358.100621457132,4.03587443946188
3346,71,1,70.0,0.0,234.811654595363,1.40845070422535
3347,257,2,241.0,14.0,391.052951917225,0.778210116731518
3348,1046,48,818.0,180.0,613.493334271755,4.58891013384321
3349,1211951,46301,0.0,1165650.0,2165.0797110252,3.82036897531336
3350,15,0,13.0,2.0,430.663221360896,0.0
3351,915,2,775.0,138.0,2715.85883470363,0.218579234972678
3352,364,25,332.0,7.0,428.074136795559,6.86813186813187
3353,13,1,12.0,0.0,260.05201040208,7.69230769230769
3354,47711,878,0.0,46833.0,2535.66113945578,1.84024648403932
3355,3,0,2.0,0.0,,
3356,83259,3323,0.0,79936.0,1523.96902970732,3.99116011482242
3357,720,6,695.0,19.0,1859.60018596002,0.833333333333333
3358,0,0,0.0,0.0,,
3359,67811,2243,0.0,65568.0,2160.54928949213,3.30772293580688
3360,3,0,3.0,0.0,19.9973336888415,0.0
3361,224,9,196.0,19.0,359.706453840348,4.01785714285714
3362,71,1,70.0,0.0,234.811654595363,1.40845070422535
3363,258,2,243.0,13.0,392.574558734023,0.775193798449612
3364,1068,48,852.0,168.0,626.396635757395,4.49438202247191
3365,1229140,46724,0.0,1182416.0,2195.78685607712,3.80135704639016
3366,16,0,13.0,3.0,459.374102784956,0.0
3367,926,2,790.0,134.0,2748.50850375471,0.215982721382289
3368,364,25,332.0,7.0,428.074136795559,6.86813186813187
3369,13,1,12.0,0.0,260.05201040208,7.69230769230769
3370,48229,889,0.0,47340.0,2563.19090136054,1.84328930726326
3371,3,0,3.0,0.0,,
3372,84523,3377,0.0,81146.0,1547.10522944008,3.99536220910285
3373,720,6,695.0,19.0,1859.60018596002,0.833333333333333
3374,0,0,0.0,0.0,,
3375,68449,2284,0.0,66165.0,2180.87682406168,3.33679089541118
3376,3,0,3.0,0.0,19.9973336888415,0.0
3377,226,9,200.0,17.0,362.91811860678,3.98230088495575
3378,71,1,70.0,0.0,234.811654595363,1.40845070422535
3379,258,2,243.0,13.0,392.574558734023,0.775193798449612
3380,1079,48,869.0,162.0,632.848286500214,4.44856348470806
3381,1249431,47140,0.0,1202291.0,2232.03554304252,3.77291743201505
3382,16,0,13.0,3.0,459.374102784956,0.0
3383,931,3,802.0,126.0,2763.34926241429,0.322234156820623
3384,366,25,332.0,9.0,430.426192492238,6.83060109289618
3385,13,1,12.0,0.0,260.05201040208,7.69230769230769
3386,48716,901,0.0,47815.0,2589.0731292517,1.84949503243288
3387,3,0,3.0,0.0,,
3388,85612,3427,0.0,82185.0,1567.03823696301,4.00294351259169
3389,721,6,698.0,17.0,1862.18296399607,0.832177531206657
3390,0,0,0.0,0.0,,
3391,69497,2307,0.0,67190.0,2214.26750780603,3.31956775112595
3392,3,0,3.0,0.0,19.9973336888415,0.0
3393,227,9,200.0,18.0,364.523950989996,3.9647577092511
3394,71,1,70.0,0.0,234.811654595363,1.40845070422535
3395,259,2,243.0,14.0,394.096165550822,0.772200772200772
3396,1080,48,869.0,163.0,633.434800204107,4.44444444444445
3397,1267276,47576,0.0,1219700.0,2263.9145937989,3.75419403507997
3398,16,0,13.0,3.0,459.374102784956,0.0
3399,943,3,820.0,120.0,2798.96708319729,0.31813361611877
3400,368,25,332.0,11.0,432.778248188917,6.79347826086957
3401,13,1,12.0,0.0,260.05201040208,7.69230769230769
3402,49085,913,0.0,48172.0,2608.68409863946,1.86003870836304
3403,3,0,3.0,0.0,,
3404,86630,3459,0.0,83171.0,1585.67166364651,3.9928431259379
3405,726,6,698.0,22.0,1875.09685417635,0.826446280991736
3406,0,0,0.0,0.0,,
3407,70517,2338,0.0,68179.0,2246.76607404575,3.31551257143667
3408,3,0,3.0,0.0,19.9973336888415,0.0
3409,227,9,200.0,18.0,364.523950989996,3.9647577092511
3410,71,1,70.0,0.0,234.811654595363,1.40845070422535
3411,261,2,245.0,14.0,397.139379184419,0.766283524904215
3412,1094,48,887.0,159.0,641.645992058604,4.38756855575868
3413,1284891,47842,0.0,1237049.0,2295.38276298207,3.7234286799425
3414,16,0,13.0,3.0,459.374102784956,0.0
3415,953,3,848.0,102.0,2828.64860051646,0.314795383001049
3416,368,25,332.0,11.0,432.778248188917,6.79347826086957
3417,13,1,12.0,0.0,260.05201040208,7.69230769230769
3418,49442,923,0.0,48519.0,2627.65731292517,1.86683386594393
3419,3,0,3.0,0.0,,
3420,87517,3496,0.0,84021.0,1601.90727216151,3.9946524675206
3421,746,6,700.0,40.0,1926.75241489746,0.804289544235925
3422,0,0,0.0,0.0,,
3423,71533,2365,0.0,69168.0,2279.13719492767,3.3061663847455
3424,3,0,3.0,0.0,19.9973336888415,0.0
3425,227,9,200.0,18.0,364.523950989996,3.9647577092511
3426,71,1,70.0,0.0,234.811654595363,1.40845070422535
3427,261,2,245.0,14.0,397.139379184419,0.766283524904215
3428,1094,48,887.0,159.0,641.645992058604,4.38756855575868
3429,1301559,48212,0.0,1253347.0,2325.15917194858,3.70417322610808
3430,16,0,13.0,3.0,459.374102784956,0.0
3431,958,4,860.0,94.0,2843.48935917604,0.417536534446764
3432,368,25,332.0,11.0,432.778248188917,6.79347826086957
3433,13,1,12.0,0.0,260.05201040208,7.69230769230769
3434,49784,933,0.0,48851.0,2645.83333333333,1.87409609513097
3435,3,0,3.0,0.0,,
3436,88361,3503,0.0,84858.0,1617.35581059067,3.96441869150417
3437,746,6,700.0,40.0,1926.75241489746,0.804289544235925
3438,0,0,0.0,0.0,,
3439,72341,2376,0.0,69965.0,2304.88115720385,3.28444450588186
3440,4,0,3.0,1.0,26.663111585122,0.0
3441,227,9,200.0,18.0,364.523950989996,3.9647577092511
3442,71,1,70.0,0.0,234.811654595363,1.40845070422535
3443,265,2,245.0,18.0,403.225806451613,0.754716981132076
3444,1094,48,887.0,159.0,641.645992058604,4.38756855575868
3445,1314888,48406,0.0,1266482.0,2348.97065233702,3.68137818582267
3446,16,0,13.0,3.0,459.374102784956,0.0
3447,967,5,871.0,91.0,2870.20272476329,0.517063081695967
3448,369,25,332.0,12.0,433.954276037256,6.77506775067751
3449,13,1,12.0,0.0,260.05201040208,7.69230769230769
3450,50064,936,0.0,49128.0,2660.71428571429,1.86960690316395
3451,3,0,3.0,0.0,,
3452,89310,3503,0.0,85807.0,1634.72626434572,3.92229313626694
3453,746,6,700.0,40.0,1926.75241489746,0.804289544235925
3454,0,0,0.0,0.0,,
3455,73233,2385,0.0,70848.0,2333.30147199388,3.25672852402605
3456,4,0,3.0,1.0,26.663111585122,0.0
3457,227,9,200.0,18.0,364.523950989996,3.9647577092511
3458,71,1,70.0,0.0,234.811654595363,1.40845070422535
3459,266,2,249.0,15.0,404.747413268411,0.75187969924812
3460,1124,48,937.0,139.0,659.241403175385,4.27046263345196
3461,1324742,48941,0.0,1275801.0,2366.57424808672,3.69437973582781
3462,16,0,13.0,3.0,459.374102784956,0.0
3463,981,5,885.0,91.0,2911.75684901012,0.509683995922528
3464,369,25,336.0,8.0,433.954276037256,6.77506775067751
3465,13,1,12.0,0.0,260.05201040208,7.69230769230769
3466,50143,947,0.0,49196.0,2664.91284013605,1.88859860798117
3467,3,0,3.0,0.0,,
3468,90081,3544,0.0,86537.0,1648.83861402449,3.93423696450972
3469,746,6,700.0,40.0,1926.75241489746,0.804289544235925
3470,0,0,0.0,0.0,,
3471,73828,2406,0.0,71422.0,2352.25896896706,3.2589261526792
3472,4,0,3.0,1.0,26.663111585122,0.0
3473,239,9,205.0,25.0,383.793939588586,3.76569037656904
3474,71,1,70.0,0.0,234.811654595363,1.40845070422535
3475,269,2,249.0,18.0,409.312233718807,0.743494423791822
3476,1147,48,960.0,139.0,672.731218364917,4.1848299912816
3477,1340635,49545,0.0,1291090.0,2394.96616479567,3.69563676914298
3478,16,0,13.0,3.0,459.374102784956,0.0
3479,991,5,895.0,91.0,2941.43836632929,0.504540867810293
3480,369,25,338.0,6.0,433.954276037256,6.77506775067751
3481,13,1,12.0,0.0,260.05201040208,7.69230769230769
3482,50676,954,0.0,49722.0,2693.23979591837,1.88254795169311
3483,3,0,3.0,0.0,,
3484,90961,3588,0.0,87373.0,1664.9460948511,3.94454766328427
3485,746,6,700.0,40.0,1926.75241489746,0.804289544235925
3486,0,0,0.0,0.0,,
3487,74735,2446,0.0,72289.0,2381.15720384885,3.27289757141901
3488,4,0,3.0,1.0,26.663111585122,0.0
3489,241,9,206.0,26.0,387.005604355017,3.7344398340249
3490,71,1,70.0,0.0,234.811654595363,1.40845070422535
3491,269,2,249.0,18.0,409.312233718807,0.743494423791822
3492,1147,48,960.0,139.0,672.731218364917,4.1848299912816
3493,1355272,49956,0.0,1305316.0,2421.11431082655,3.68604973761725
3494,16,0,13.0,3.0,459.374102784956,0.0
3495,991,5,903.0,83.0,2941.43836632929,0.504540867810293
3496,369,25,338.0,6.0,433.954276037256,6.77506775067751
3497,13,1,12.0,0.0,260.05201040208,7.69230769230769
3498,51118,962,0.0,50156.0,2716.73044217687,1.88192026292108
3499,3,0,3.0,0.0,,
3500,92186,3639,0.0,88547.0,1687.36844031995,3.94745406026946
3501,746,6,700.0,40.0,1926.75241489746,0.804289544235925
3502,0,0,0.0,0.0,,
3503,75986,2474,0.0,73512.0,2421.01573950169,3.25586292211723
3504,4,0,3.0,1.0,26.663111585122,0.0
3505,242,9,207.0,26.0,388.611436738233,3.71900826446281
3506,71,1,70.0,0.0,234.811654595363,1.40845070422535
3507,269,2,249.0,18.0,409.312233718807,0.743494423791822
3508,1218,48,960.0,210.0,714.373691341298,3.94088669950739
3509,1367546,50407,0.0,1317139.0,2443.04109530309,3.68594548190701
3510,16,0,13.0,3.0,459.374102784956,0.0
3511,999,5,905.0,89.0,2965.18358018462,0.500500500500501
3512,369,25,338.0,6.0,433.954276037256,6.77506775067751
3513,13,1,12.0,0.0,260.05201040208,7.69230769230769
3514,51509,974,0.0,50535.0,2737.5106292517,1.89093168184201
3515,3,0,3.0,0.0,,
3516,93155,3676,0.0,89479.0,1705.10497318471,3.94611131984327
3517,748,6,705.0,37.0,1931.91797096957,0.802139037433155
3518,0,0,0.0,0.0,,
3519,77091,2494,0.0,74597.0,2456.22251959472,3.2351376944131
3520,4,0,3.0,1.0,26.663111585122,0.0
3521,247,9,211.0,27.0,396.640598654312,3.64372469635628
3522,71,1,70.0,0.0,234.811654595363,1.40845070422535
3523,274,2,252.0,20.0,416.9202678028,0.72992700729927
3524,1218,48,975.0,195.0,714.373691341298,3.94088669950739
3525,1380869,50804,0.0,1330065.0,2466.8418570418,3.6791324883099
3526,16,0,13.0,3.0,459.374102784956,0.0
3527,1009,5,920.0,84.0,2994.86509750378,0.495540138751239
3528,369,25,338.0,6.0,433.954276037256,6.77506775067751
3529,13,1,12.0,0.0,260.05201040208,7.69230769230769
3530,51824,983,0.0,50841.0,2754.25170068027,1.89680456931152
3531,3,0,3.0,0.0,,
3532,93943,3720,0.0,90223.0,1719.52849010671,3.95984799293188
3533,748,6,706.0,36.0,1931.91797096957,0.802139037433155
3534,0,0,0.0,0.0,,
3535,78536,2523,0.0,76013.0,2502.262155101,3.21253947234389
3536,4,0,3.0,1.0,26.663111585122,0.0
3537,251,9,213.0,29.0,403.063928187176,3.58565737051793
3538,71,1,70.0,0.0,234.811654595363,1.40845070422535
3539,274,2,252.0,20.0,416.9202678028,0.72992700729927
3540,1218,48,975.0,195.0,714.373691341298,3.94088669950739
3541,1390923,50998,0.0,1339925.0,2484.80274111603,3.66648621095488
3542,16,0,13.0,3.0,459.374102784956,0.0
3543,1014,5,932.0,77.0,3009.70585616337,0.493096646942801
3544,369,25,338.0,6.0,433.954276037256,6.77506775067751
3545,13,1,12.0,0.0,260.05201040208,7.69230769230769
3546,52175,986,0.0,51189.0,2772.90603741497,1.88979396262578
3547,3,0,3.0,0.0,,
3548,94689,3722,0.0,90967.0,1733.18324089836,3.93076281299834
3549,748,6,706.0,36.0,1931.91797096957,0.802139037433155
3550,0,0,0.0,0.0,,
3551,79540,2539,0.0,77001.0,2534.25093990951,3.19210460145839
3552,6,0,3.0,3.0,39.994667377683,0.0
3553,260,9,214.0,37.0,417.516419636118,3.46153846153846
3554,71,1,70.0,0.0,234.811654595363,1.40845070422535
3555,274,2,252.0,20.0,416.9202678028,0.72992700729927
3556,1299,48,1012.0,239.0,761.881301356606,3.69515011547344
3557,1401792,51187,0.0,1350605.0,2504.21957511273,3.65154031411222
3558,16,0,13.0,3.0,459.374102784956,0.0
3559,1020,5,939.0,76.0,3027.51476655487,0.490196078431372
3560,369,25,338.0,6.0,433.954276037256,6.77506775067751
3561,13,1,12.0,0.0,260.05201040208,7.69230769230769
3562,52465,996,0.0,51469.0,2788.31845238095,1.89840846278471
3563,3,0,3.0,0.0,,
3564,95058,3725,0.0,91333.0,1739.93740047224,3.91866018641251
3565,748,6,717.0,25.0,1931.91797096957,0.802139037433155
3566,0,0,0.0,0.0,,
3567,80342,2540,0.0,77802.0,2559.80373414898,3.16148465310796
3568,6,0,3.0,3.0,39.994667377683,0.0
3569,262,9,214.0,39.0,420.72808440255,3.43511450381679
3570,72,1,71.0,0.0,238.118860998115,1.38888888888889
3571,285,2,254.0,29.0,433.657942787584,0.701754385964912
3572,1341,48,1012.0,281.0,786.514876920099,3.57941834451902
3573,1413410,51718,0.0,1361692.0,2524.9744538848,3.65909396424251
3574,16,0,13.0,3.0,459.374102784956,0.0
3575,1030,5,950.0,75.0,3057.19628387403,0.485436893203884
3576,369,25,340.0,4.0,433.954276037256,6.77506775067751
3577,13,1,12.0,0.0,260.05201040208,7.69230769230769
3578,52856,1011,0.0,51845.0,2809.09863945578,1.91274405933101
3579,3,0,3.0,0.0,,
3580,95811,3759,0.0,92052.0,1753.72027895228,3.92334909352788
3581,750,6,720.0,24.0,1937.08352704169,0.8
3582,0,0,0.0,0.0,,
3583,81009,2563,0.0,78446.0,2581.05524756261,3.1638459924206
3584,6,0,3.0,3.0,39.994667377683,0.0
3585,267,9,215.0,43.0,428.757246318629,3.37078651685393
3586,72,1,71.0,0.0,238.118860998115,1.38888888888889
3587,285,2,256.0,27.0,433.657942787584,0.701754385964912
3588,1397,48,1012.0,337.0,819.35964433809,3.43593414459556
3589,1426733,52273,0.0,1374460.0,2548.7752156235,3.66382497636208
3590,17,0,15.0,2.0,488.084984209015,0.0
3591,1035,5,954.0,76.0,3072.03704253361,0.483091787439614
3592,369,25,344.0,0.0,433.954276037256,6.77506775067751
3593,13,1,12.0,0.0,260.05201040208,7.69230769230769
3594,53272,1015,0.0,52257.0,2831.2074829932,1.90531611353056
3595,3,0,3.0,0.0,,
3596,96762,3797,0.0,92965.0,1771.12734061831,3.92406109836506
3597,750,6,720.0,24.0,1937.08352704169,0.8
3598,0,0,0.0,0.0,,
3599,82489,2614,0.0,79875.0,2628.21002994966,3.16890736946744
3600,6,0,3.0,3.0,39.994667377683,0.0
3601,272,9,216.0,47.0,436.786408234708,3.30882352941176
3602,72,1,71.0,0.0,238.118860998115,1.38888888888889
3603,288,2,257.0,29.0,438.222763237979,0.694444444444444
3604,1458,48,1012.0,398.0,855.136980275544,3.29218106995885
3605,1438725,52601,0.0,1386124.0,2570.19822356245,3.65608438026725
3606,17,0,15.0,2.0,488.084984209015,0.0
3607,1038,5,960.0,73.0,3080.94149772936,0.481695568400771
3608,369,25,344.0,0.0,433.954276037256,6.77506775067751
3609,13,1,12.0,0.0,260.05201040208,7.69230769230769
3610,53728,1026,0.0,52702.0,2855.44217687075,1.90961882072662
3611,3,0,3.0,0.0,,
3612,97720,3848,0.0,93872.0,1788.66252997273,3.93778141629145
3613,751,6,733.0,12.0,1939.66630507774,0.798934753661784
3614,0,0,0.0,0.0,,
3615,83961,2638,0.0,81323.0,2675.10992162111,3.14193494598683
3616,7,0,3.0,4.0,46.6604452739635,0.0
3617,278,9,216.0,53.0,446.421402534004,3.23741007194245
3618,72,1,71.0,0.0,238.118860998115,1.38888888888889
3619,288,2,257.0,29.0,438.222763237979,0.694444444444444
3620,1526,48,1012.0,466.0,895.019912140247,3.14547837483617
3621,1452137,53025,0.0,1399112.0,2594.15797860557,3.65151497413812
3622,17,0,15.0,2.0,488.084984209015,0.0
3623,1042,5,969.0,68.0,3092.81410465703,0.479846449136276
3624,370,25,344.0,1.0,435.130303885596,6.75675675675676
3625,13,1,12.0,0.0,260.05201040208,7.69230769230769
3626,54177,1032,0.0,53145.0,2879.30484693878,1.90486737914613
3627,3,0,3.0,0.0,,
3628,98686,3889,0.0,94797.0,1806.34415097102,3.94078187382202
3629,755,6,738.0,11.0,1949.99741722196,0.794701986754967
3630,0,0,0.0,0.0,,
3631,85432,2671,0.0,82761.0,2721.9779519531,3.12646315198052
3632,7,0,3.0,4.0,46.6604452739635,0.0
3633,288,9,216.0,63.0,462.479726366162,3.125
3634,72,1,71.0,0.0,238.118860998115,1.38888888888889
3635,288,2,257.0,29.0,438.222763237979,0.694444444444444
3636,1549,48,1012.0,489.0,908.509727329779,3.09877340219496
3637,1464803,53369,0.0,1411434.0,2616.78504819819,3.6434250885614
3638,17,0,15.0,2.0,488.084984209015,0.0
3639,1048,5,980.0,63.0,3110.62301504853,0.477099236641221
3640,370,25,344.0,1.0,435.130303885596,6.75675675675676
3641,13,1,12.0,0.0,260.05201040208,7.69230769230769
3642,54628,1039,0.0,53589.0,2903.27380952381,1.90195504137073
3643,3,0,3.0,0.0,,
3644,99463,3911,0.0,95552.0,1820.5663243827,3.93211546002031
3645,756,6,740.0,10.0,1952.58019525802,0.793650793650794
3646,0,0,0.0,0.0,,
3647,87077,2695,0.0,84382.0,2774.38985534952,3.09496193024564
3648,7,0,3.0,4.0,46.6604452739635,0.0
3649,288,9,216.0,63.0,462.479726366162,3.125
3650,72,1,71.0,0.0,238.118860998115,1.38888888888889
